병원ID,병원명,전화번호,주소,위도,경도,삭제 여부,장소 id
555,마음휴정신건강의학과의원,02-2601-0179,"서울특별시 양천구 신월로 179, 4층 (신월동)",37.5191674,126.8429915,0,
556,은초록샘정신건강의학과의원,02-2063-3618,"서울특별시 강서구 양천로 492, 201호 (등촌동, 길훈엔트런스빌)",37.5608837,126.8546344,0,
557,가족사랑정신과의원,02-3663-5956,"서울특별시 강서구 양천로 461, 5층 (가양동)",37.5630495,126.8522408,0,
558,화곡정신건강의학과의원,02-2608-5558,"서울특별시 강서구 강서로 161, 3층 (화곡동)",37.5411287,126.8405606,0,
559,마음과정신건강의학과의원,02-2697-8575,"서울특별시 강서구 화곡로 161, 3층 303호 (화곡동, 대성빌딩)",37.541828,126.8391696,0,
560,마음의지도정신건강의학과의원,02-6406-7575,"서울특별시 강서구 강서로 186, 2층 (화곡동)",37.5431069,126.8393862,0,
561,이지정신건강의학과의원,02-6959-1175,"서울특별시 강서구 강서로 251, 세란빌딩 3층 (내발산동)",37.5481315,126.8360328,0,
562,봄빛정신건강의학과의원,02-2063-3705,"서울특별시 강서구 공항대로 284, 지상2층 (내발산동)",37.5581956,126.8391145,0,
563,선정신건강의학과의원,02-3664-9119,"서울특별시 강서구 강서로 259, (내발산동)",37.5488837,126.835984,0,
564,연세소울정신건강의학과의원,02-2645-7502,"서울특별시 강서구 강서로 360, 4층 401호 (내발산동, 솔레드림빌딩)",37.5576973,126.8384047,0,
565,서울송정신건강의학과의원,02-2658-7891,"서울특별시 강서구 강서로 385, 우성에스비타워 903,904호 (마곡동)",37.5601067,126.838266,0,
566,봄정신건강의학과의원,02-2135-2924,"서울특별시 강서구 공항대로 269-15, 힐스테이트에코마곡 2층 209호 (마곡동)",37.5596114,126.8372423,0,
567,심정신건강의학과의원,02-6411-9088,"서울특별시 강서구 마곡중앙6로 66, 퀸즈파크텐 2층 204호 (마곡동)",37.5599153,126.8343608,0,
568,"안녕,마음정신건강의학과의원",02-2038-9952,"서울특별시 강서구 공항대로 168, 747 2층 201호 (마곡동)",37.5593086,126.8261754,0,
569,삼성숲정신건강의학과의원,02-2088-3577,"서울특별시 강서구 공항대로 164, 류마타워 2층 204호 (마곡동)",37.5593259,126.8255148,0,
570,연세마곡숲정신건강의학과의원,02-2659-1610,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 2층 238호 (마곡동)",37.5673431,126.8269959,0,
571,마곡정신건강의학과의원,02-6053-1416,"서울특별시 강서구 마곡중앙로 161-17, 보타닉파크타워Ⅰ 4층 401호 (마곡동)",37.5680581,126.8259608,0,
572,서울톡정신건강의학과의원,02-2661-1231,"서울특별시 강서구 마곡중앙5로 87, 우성르보아투 204호 (마곡동)",37.5671749,126.8177747,0,
573,고려숲정신건강의학과의원,02-977-7575,"서울특별시 노원구 동일로192길 74, 5층 502호 (공릉동, 우은빌딩)",37.6270229,127.0771328,0,
574,굿이너프정신건강의학과의원,02-512-4917,"서울특별시 강남구 학동로 335, 다른타워 8층 (논현동)",37.5169878,127.0396575,0,
575,길음삼성정신건강의학과의원,02-943-7575,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 244,245,246호 (길음동, 길음역롯데캐슬트윈골드아파트)",37.6038013,127.0234729,0,
576,노량진성모정신건강의학과의원,02-6954-2375,"서울특별시 동작구 노량진로 150, 유니동화 5층 (노량진동)",37.5134569,126.9426278,0,
577,다정해정신건강의학과의원,02-924-7979,"서울특별시 성북구 아리랑로 9, 산맥프라자 4층 (동소문동6가)",37.5937372,127.0159935,0,
578,마음감기정신건강의학과의원,02-595-0455,"서울특별시 서초구 강남대로 455, 203호 (서초동, 강남태영데시앙루브)",37.5028558,127.0245298,0,
579,마음뷰정신건강의학과의원,02-2213-7575,"서울특별시 성동구 천호대로 308, 인암빌딩 3층 (용답동)",37.5652304,127.0542501,0,
580,마음빛정신건강의학과의원,02-568-4657,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 401호 (대치동)",37.4938697,127.0629614,0,
581,마인드정신건강의학과의원,02-542-3370,"서울특별시 강남구 압구정로28길 13, 3층 (신사동)",37.5256731,127.0278588,0,
582,사유정신건강의학과의원,02-566-9946,"서울특별시 강남구 선릉로 570, 4층 (삼성동)",37.5094178,127.0444678,0,
583,삼성양재숲정신건강의학과의원,,"서울특별시 서초구 강남대로 212, 보은빌딩 3층 (양재동)",37.4831516,127.0360599,0,
584,서울빛정신건강의학과의원,02-6953-3837,"서울특별시 강남구 테헤란로 313, 성지하이츠1 2층 201~204호 (역삼동)",37.5038082,127.045287,0,
585,서울알파정신건강의학과의원,02-499-0787,"서울특별시 성동구 아차산로 113, 삼진빌딩 4층 (성수동2가)",37.5446877,127.0569122,0,
586,서울웰정신건강의학과의원,02-577-7588,"서울특별시 강남구 강남대로 248, 목원빌딩 4(일부)층 (도곡동)",37.4857219,127.0339328,0,
587,서울으뜸정신건강의학과의원,,"서울특별시 송파구 법원로 114, 엠스테이트 (문정동)",37.4857987,127.1206993,0,
588,서호석연세정신건강의학과의원,02-557-3330,"서울특별시 강남구 선릉로 513, APEXTOWER 402호 (역삼동)",37.5052789,127.0483291,0,
589,아이그로우정신건강의학과의원,02-459-0888,"서울특별시 강남구 자곡로 174-10, 201,202호 (자곡동)",37.4726742,127.1030193,0,
590,아침해 정신건강의학과의원,02-2225-8410,"서울특별시 금천구 가산디지털1로 5, 대륭테크노타운 20차 2층 201호,202호 (가산동)",37.4668945,126.8869285,0,
591,연세소울정신건강의학과의원,02-3427-0077,"서울특별시 강동구 고덕로 385, 고덕그라시움(제4상가) 408~409호 (고덕동)",37.5573672,127.1684125,0,
592,연세혜안정신건강의학과의원,02-6951-4846,"서울특별시 중랑구 봉화산로 218, 2층 202호 (신내동)",37.6073834,127.0970527,0,
593,온마음정신건강의학과의원,02-419-0119,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 2층 제2A 31호 (잠실동)",37.5120894,127.0842018,0,
594,우성일정신건강의학과의원,02-6207-0055,"서울특별시 강남구 논현로 831, 301호 (신사동)",37.5225882,127.027873,0,
595,이준호정신건강의학과의원,02-2039-0071,"서울특별시 강남구 헌릉로 569, 강남리더스프라자 6층 603호 (세곡동)",37.4657595,127.1012408,0,
596,임상익정신건강의학과의원,02-790-0702,"서울특별시 용산구 새창로 217, 용산토투밸리 7층 705호 (한강로2가)",37.5302252,126.9677944,0,
597,잠실연정신건강의학과의원,02-6952-3203,"서울특별시 송파구 석촌호수로 61, 트리지움 2층 203호 (잠실동)",37.5107806,127.0861952,0,
598,정마음정신건강의학과의원,02-2038-8291,"서울특별시 송파구 오금로 508, 스타빌딩 6층 (거여동)",37.4928695,127.1450623,0,
599,클라이피정신건강의학과의원,02-2088-7362,"서울특별시 강남구 삼성로 352, 창진빌딩 4층 402호 (대치동)",37.5030378,127.0590554,0,
600,클래시스정신건강의학과의원,02-6221-7582,"서울특별시 강남구 선릉로130길 20, 301,309호 (삼성동, 래미안삼성2차아파트)",37.515984,127.0433374,0,
601,토킹닥터스정신건강의학과의원,02-517-7770,"서울특별시 강남구 도산대로 333, K+ 메디칼타워 10층 (신사동)",37.5233586,127.0383812,0,
602,프레즌트정신건강의학과의원,02-452-9275,"서울특별시 광진구 아차산로 382, 2층 (자양동)",37.5366512,127.0852911,0,
603,하늘빛정신건강의학과의원,02-3478-8786,"서울특별시 서초구 동작대로 120, 성산빌딩 3층 302호 (방배동)",37.4872635,126.9827181,0,
604,서루정신건강의학과의원,051-710-4575,"부산광역시 기장군 정관읍 정관로 561, 정관타워 8층 801호",35.3220259,129.1753817,0,
605,부산아이정신건강의학과의원,051-714-6822,"부산광역시 기장군 정관읍 정관로 563, 5층 501호",35.3219389,129.1756378,0,
606,더나은정신건강의학과의원,051-341-7721,"부산광역시 북구 화명대로 44, 금호타워 3층 303호 (화명동)",35.2343739,129.013,0,
607,김규호정신건강의학과의원,051-714-1383,"부산광역시 북구 금곡대로285번길 5, 401호 (화명동, 레지던스라움)",35.2336922,129.0131863,0,
608,윤정신건강의학과의원,051-583-5002,"부산광역시 금정구 중앙대로 1943, 9층 (구서동, 첨단빌딩)",35.25789,129.0910815,0,
609,서승진정신건강의학과의원,051-582-6001,"부산광역시 금정구 구서로 10, 5층 502호 (구서동)",35.2468711,129.0901269,0,
610,김윤원정신건강의학과의원,051-361-8875,"부산광역시 북구 만덕대로 15, 5층 (덕천동, 청암빌딩)",35.2107268,129.006706,0,
611,이상경정신건강의학과의원,051-336-6500,"부산광역시 북구 만덕대로 21, 9층 (덕천동)",35.2108582,129.0073181,0,
612,윤태호정신건강의학과의원,051-336-7474,"부산광역시 북구 만덕대로 14, 7층 (덕천동)",35.2102083,129.0067235,0,
613,덕천엘정신건강의학과의원,051-710-7009,"부산광역시 북구 만덕대로 16, 5층 (덕천동)",35.2102434,129.0068772,0,
614,참정신건강의학과의원,051-336-8520,"부산광역시 북구 만덕대로 20-1, 나이키랜드 4층 (덕천동)",35.2103748,129.0074203,0,
615,나우향정신건강의학과의원,051-715-5180,"부산광역시 금정구 부곡로 122-1, 4층 (부곡동)",35.2268003,129.0920906,0,
616,온정신건강의학과의원,051-504-7575,"부산광역시 금정구 온천장로 131, 2층 (장전동)",35.2223453,129.0849861,0,
617,포심정신건강의학과의원,051-518-4010,"부산광역시 금정구 오시게로 22, 4층 (부곡동)",35.219444,129.0865079,0,
618,김경우정신건강의학과의원,051-557-1275,"부산광역시 동래구 온천장로 1, 5층 (온천동)",35.2124467,129.0786275,0,
619,한마음정신건강의학과의원,051-504-3131,"부산광역시 동래구 충렬대로 117, 1~2층 (온천동)",35.2064975,129.0736747,0,
620,강병구정신건강의학과의원,051-504-3171,"부산광역시 동래구 충렬대로 132, (온천동)",35.2055637,129.0746888,0,
621,제이공감 정신건강의학과의원,051-715-7543,"부산광역시 동래구 미남로132번길 112, 경우빌딩 5층 일부호 (온천동)",35.2052314,129.0753945,0,
622,숭인정신건강의학과의원,051-554-9777,"부산광역시 동래구 중앙대로 1325, 이센타워 10층 1001호 (온천동)",35.2053247,129.0775368,0,
623,마음의정원 정신건강의학과의원,051-711-7102,"부산광역시 동래구 충렬대로 152, 3층 303호 (온천동)",35.2046475,129.0766381,0,
624,이경한정신건강의학과의원,051-714-5153,"부산광역시 동래구 충렬대로 186, 2층 (명륜동)",35.2033868,129.0799322,0,
625,"편한, 안 정신건강의학과의원",051-711-5425,"부산광역시 동래구 사직북로 7, 세미프라자 7층 일부호 (사직동)",35.1965686,129.0605997,0,
626,서울숲정신건강의학과의원,051-711-0486,"부산광역시 동래구 사직북로 4, 사직동 자이언츠 파크 5층 503호 (사직동)",35.1962582,129.0613598,0,
627,김민철정신건강의학과의원,051-710-3977,"부산광역시 동래구 명륜로 106, 혜준빌딩 5층 (명륜동)",35.2034593,129.083335,0,
628,맘편한정신건강의학과의원,051-710-5330,"부산광역시 동래구 명륜로 90, 호원메디컬 5층 (수안동)",35.2022612,129.0840935,0,
629,진정신건강의학과의원,051-558-5536,"부산광역시 동래구 충렬대로 239, 5층 501호 (수안동, 수안메디칼센터)",35.2016571,129.0856419,0,
630,이현정정신건강의학과의원,051-555-8772,"부산광역시 동래구 충렬대로 248, (수안동, 인촌빌딩)",35.2010244,129.08623,0,
631,포근한정신건강의학과의원,051-717-2353,"부산광역시 사상구 사상로 246, 3층 (괘법동)",35.1667643,128.9826389,0,
632,본정신건강의학과의원,051-711-1020,"부산광역시 연제구 아시아드대로 92, 4층 (거제동)",35.1927917,129.0674261,0,
633,기장정신건강의학과의원,051-722-0258,"부산광역시 기장군 기장읍 읍내로 108-1, 108",35.2449099,129.2161885,0,
634,윤성욱정신건강의학과의원,724-2345,"부산광역시 기장군 기장읍 차성동로 63, 5층",35.2434227,129.2162786,0,
635,장태섭정신건강의학과의원,051-313-0795,"부산광역시 사상구 광장로 77, 3층 (괘법동)",35.1626268,128.9849405,0,
636,마음튼튼정신건강의학과의원,051-711-2711,"부산광역시 사상구 사상로 194, 괘법동 메디컬센터 9층 (괘법동)",35.1625689,128.9847721,0,
637,손성락정신건강의학과의원,051-531-8875,"부산광역시 해운대구 선수촌로 109-1, 반여아시아드몰 202호 (반여동)",35.2036219,129.119628,0,
638,임미란정신건강의학과의원,051-949-1119,"부산광역시 해운대구 선수촌로 98, 경신빌딩 5층 (반여동)",35.2024093,129.1195202,0,
639,안락한정신건강의학과의원,051-715-7077,"부산광역시 동래구 충렬대로 413, 4층 401호 (안락동)",35.1968773,129.1036174,0,
640,율곡정신건강의학과의원,051-861-8111,"부산광역시 연제구 중앙대로 1135, 9층 (연산동, 해성빌딩)",35.1889513,129.0806016,0,
641,장대식정신건강의학과의원,051-865-2175,"부산광역시 연제구 중앙대로 1131, 4층 (연산동)",35.1885386,129.0806844,0,
642,연세아이(i)정신건강의학과의원,051-911-7779,"부산광역시 연제구 중앙대로 1125, (연산동, 407호 일부)",35.1880545,129.0806647,0,
643,리앤박정신건강의학과의원,051-865-0911,"부산광역시 연제구 중앙대로 1114, (연산동, 4층 일부)",35.1870461,129.0816702,0,
644,최정신건강의학과의원,051-853-3664,"부산광역시 연제구 중앙대로 1111, (연산동, 8층 일부)",35.1867689,129.0811097,0,
645,백성욱정신건강의학과의원,051-555-3333,"부산광역시 연제구 중앙대로 1108, 2층 (연산동)",35.1867464,129.08199,0,
646,마음연정신건강의학과의원,051-715-0375,"부산광역시 연제구 중앙대로 1091, 제세빌딩 13층 1301호 (연산동)",35.1854186,129.0806502,0,
647,아이누리&박 정신건강의학과의원,051-851-8875,"부산광역시 연제구 고분로 2, 3층 (연산동)",35.1857733,129.082495,0,
648,한정현정신건강의학과 의원,051-717-2435,"부산광역시 연제구 중앙대로 1085, 오오빌딩 5층 (연산동)",35.184889,129.0803159,0,
649,박서희정신건강의학과의원,051-866-2525,"부산광역시 연제구 월드컵대로 124, 9층 (연산동)",35.1853549,129.0824137,0,
650,라라정신건강의학과의원,051-515-9900,"부산광역시 연제구 중앙대로 1077, 상계빌딩 6,7층 (연산동)",35.184312,129.0798349,0,
